observation_period,toa,clear_sky_ghi,clear_sky_bhi,clear_sky_dhi,clear_sky_bni,ghi,bhi,dhi,bni,reliability,start_time,end_time,ghi_component_difference,solar_period,ghi_above_clear,bhi_above_clear,dhi_above_clear,bni_above_clear,csi,ghi_reconstructed,low_reference_flag
2020-01-23T12:00:00.0/2020-01-23T13:00:00.0,533.9056,421.6263,357.3148,64.3114,940.1616,421.6263,357.3148,64.3114,940.1616,1.0,2020-01-23 12:00:00,2020-01-23 13:00:00,0.00010000000003174137,positive_reference,False,False,False,False,1.0,421.6263,False
2020-01-23T13:00:00.0/2020-01-23T14:00:00.0,446.0552,339.5926,277.9231,61.6695,873.6321,339.5926,277.9231,61.6695,873.6321,1.0,2020-01-23 13:00:00,2020-01-23 14:00:00,5.684341886080802e-14,positive_reference,False,False,False,False,1.0,339.5926,False
2020-01-23T14:00:00.0/2020-01-23T15:00:00.0,304.5194,212.8458,160.7651,52.0807,732.6769,212.8458,160.7651,52.0807,732.6769,1.0,2020-01-23 14:00:00,2020-01-23 15:00:00,0.0,positive_reference,False,False,False,False,1.0,212.8458,False
2020-01-23T15:00:00.0/2020-01-23T16:00:00.0,118.949,65.2353,38.4877,26.7477,366.5572,65.2353,38.4877,26.7477,366.5572,0.6583,2020-01-23 15:00:00,2020-01-23 16:00:00,-0.00010000000000331966,positive_reference,False,False,False,False,1.0,65.2353,False
2020-01-23T16:00:00.0/2020-01-23T17:00:00.0,0.453,0.1193,0.0064,0.1129,0.0,0.1193,0.0064,0.1129,0.0,0.9667,2020-01-23 16:00:00,2020-01-23 17:00:00,0.0,positive_reference,False,False,False,False,1.0,0.1193,True
2020-01-23T17:00:00.0/2020-01-23T18:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-01-23 17:00:00,2020-01-23 18:00:00,0.0,nighttime,False,False,False,False,,,False
2020-01-23T18:00:00.0/2020-01-23T19:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-01-23 18:00:00,2020-01-23 19:00:00,0.0,nighttime,False,False,False,False,,,False
2020-01-23T19:00:00.0/2020-01-23T20:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-01-23 19:00:00,2020-01-23 20:00:00,0.0,nighttime,False,False,False,False,,,False
2020-01-23T20:00:00.0/2020-01-23T21:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-01-23 20:00:00,2020-01-23 21:00:00,0.0,nighttime,False,False,False,False,,,False
2020-01-23T21:00:00.0/2020-01-23T22:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-01-23 21:00:00,2020-01-23 22:00:00,0.0,nighttime,False,False,False,False,,,False
2020-01-23T22:00:00.0/2020-01-23T23:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-01-23 22:00:00,2020-01-23 23:00:00,0.0,nighttime,False,False,False,False,,,False
2020-01-23T23:00:00.0/2020-01-24T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-01-23 23:00:00,2020-01-24 00:00:00,0.0,nighttime,False,False,False,False,,,False
2020-01-24T00:00:00.0/2020-01-24T01:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-01-24 00:00:00,2020-01-24 01:00:00,0.0,nighttime,False,False,False,False,,,False
2020-01-24T01:00:00.0/2020-01-24T02:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-01-24 01:00:00,2020-01-24 02:00:00,0.0,nighttime,False,False,False,False,,,False
2020-01-24T02:00:00.0/2020-01-24T03:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-01-24 02:00:00,2020-01-24 03:00:00,0.0,nighttime,False,False,False,False,,,False
2020-01-24T03:00:00.0/2020-01-24T04:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-01-24 03:00:00,2020-01-24 04:00:00,0.0,nighttime,False,False,False,False,,,False
2020-01-24T04:00:00.0/2020-01-24T05:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-01-24 04:00:00,2020-01-24 05:00:00,0.0,nighttime,False,False,False,False,,,False
2020-01-24T05:00:00.0/2020-01-24T06:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-01-24 05:00:00,2020-01-24 06:00:00,0.0,nighttime,False,False,False,False,,,False
2020-01-24T06:00:00.0/2020-01-24T07:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-01-24 06:00:00,2020-01-24 07:00:00,0.0,nighttime,False,False,False,False,,,False
2020-01-24T07:00:00.0/2020-01-24T08:00:00.0,104.9551,50.3074,20.84,29.4674,199.0829,50.3074,20.84,29.4674,199.0829,0.85,2020-01-24 07:00:00,2020-01-24 08:00:00,0.0,positive_reference,False,False,False,False,1.0,50.3074,False
2020-01-24T08:00:00.0/2020-01-24T09:00:00.0,294.2321,188.3896,117.7776,70.612,551.7777,188.3896,117.7776,70.612,551.7777,1.0,2020-01-24 08:00:00,2020-01-24 09:00:00,0.0,positive_reference,False,False,False,False,1.0,188.3896,False
2020-01-24T09:00:00.0/2020-01-24T10:00:00.0,440.4015,313.2307,220.9883,92.2424,702.9033,313.2307,220.9883,92.2424,702.9033,1.0,2020-01-24 09:00:00,2020-01-24 10:00:00,0.0,positive_reference,False,False,False,False,1.0,313.2307,False
2020-01-24T10:00:00.0/2020-01-24T11:00:00.0,533.5247,395.2657,290.9791,104.2867,766.0078,395.2657,290.9791,104.2867,766.0078,1.0,2020-01-24 10:00:00,2020-01-24 11:00:00,-0.00010000000003174137,positive_reference,False,False,False,False,1.0,395.2657,False
2020-01-24T11:00:00.0/2020-01-24T12:00:00.0,567.2612,424.5005,315.0591,109.4415,780.4315,424.5005,315.0591,109.4415,780.4315,1.0,2020-01-24 11:00:00,2020-01-24 12:00:00,-0.00010000000003174137,positive_reference,False,False,False,False,1.0,424.5005,False
2020-01-24T12:00:00.0/2020-01-24T13:00:00.0,539.3174,397.5001,288.5396,108.9605,751.2738,397.5001,288.5396,108.9605,751.2738,1.0,2020-01-24 12:00:00,2020-01-24 13:00:00,0.0,positive_reference,False,False,False,False,1.0,397.5001,False
2020-01-24T13:00:00.0/2020-01-24T14:00:00.0,451.6027,317.0313,215.764,101.2673,668.8578,317.0313,215.764,101.2673,668.8578,1.0,2020-01-24 13:00:00,2020-01-24 14:00:00,0.0,positive_reference,False,False,False,False,1.0,317.0313,False
2020-01-24T14:00:00.0/2020-01-24T15:00:00.0,310.1,193.6154,112.5764,81.039,499.6164,193.6154,112.5764,81.039,499.6164,1.0,2020-01-24 14:00:00,2020-01-24 15:00:00,-2.842170943040401e-14,positive_reference,False,False,False,False,1.0,193.6154,False
2020-01-24T15:00:00.0/2020-01-24T16:00:00.0,124.4583,57.4077,20.4347,36.9731,176.7199,57.4077,20.4347,36.9731,176.7199,0.6583,2020-01-24 15:00:00,2020-01-24 16:00:00,-0.00010000000000331966,positive_reference,False,False,False,False,1.0,57.4077,False
2020-01-24T16:00:00.0/2020-01-24T17:00:00.0,0.9032,0.2215,0.0039,0.2176,0.0,0.2215,0.0039,0.2176,0.0,0.95,2020-01-24 16:00:00,2020-01-24 17:00:00,2.7755575615628914e-17,positive_reference,False,False,False,False,1.0,0.2215,True
2020-01-24T17:00:00.0/2020-01-24T18:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-01-24 17:00:00,2020-01-24 18:00:00,0.0,nighttime,False,False,False,False,,,False
2020-01-24T18:00:00.0/2020-01-24T19:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-01-24 18:00:00,2020-01-24 19:00:00,0.0,nighttime,False,False,False,False,,,False
2020-01-24T19:00:00.0/2020-01-24T20:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-01-24 19:00:00,2020-01-24 20:00:00,0.0,nighttime,False,False,False,False,,,False
2020-01-24T20:00:00.0/2020-01-24T21:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-01-24 20:00:00,2020-01-24 21:00:00,0.0,nighttime,False,False,False,False,,,False
2020-01-24T21:00:00.0/2020-01-24T22:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-01-24 21:00:00,2020-01-24 22:00:00,0.0,nighttime,False,False,False,False,,,False
2020-01-24T22:00:00.0/2020-01-24T23:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-01-24 22:00:00,2020-01-24 23:00:00,0.0,nighttime,False,False,False,False,,,False
2020-01-24T23:00:00.0/2020-01-25T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-01-24 23:00:00,2020-01-25 00:00:00,0.0,nighttime,False,False,False,False,,,False
2020-01-25T00:00:00.0/2020-01-25T01:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-01-25 00:00:00,2020-01-25 01:00:00,0.0,nighttime,False,False,False,False,,,False
2020-01-25T01:00:00.0/2020-01-25T02:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-01-25 01:00:00,2020-01-25 02:00:00,0.0,nighttime,False,False,False,False,,,False
2020-01-25T02:00:00.0/2020-01-25T03:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-01-25 02:00:00,2020-01-25 03:00:00,0.0,nighttime,False,False,False,False,,,False
2020-01-25T03:00:00.0/2020-01-25T04:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-01-25 03:00:00,2020-01-25 04:00:00,0.0,nighttime,False,False,False,False,,,False
2020-01-25T04:00:00.0/2020-01-25T05:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-01-25 04:00:00,2020-01-25 05:00:00,0.0,nighttime,False,False,False,False,,,False
2020-01-25T05:00:00.0/2020-01-25T06:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-01-25 05:00:00,2020-01-25 06:00:00,0.0,nighttime,False,False,False,False,,,False
2020-01-25T06:00:00.0/2020-01-25T07:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-01-25 06:00:00,2020-01-25 07:00:00,0.0,nighttime,False,False,False,False,,,False
2020-01-25T07:00:00.0/2020-01-25T08:00:00.0,108.832,48.0229,15.3612,32.6617,141.4414,37.0125,12.6794,24.3331,104.4545,0.8417,2020-01-25 07:00:00,2020-01-25 08:00:00,0.0,positive_reference,False,False,False,False,0.770726049447243,37.0125,False
2020-01-25T08:00:00.0/2020-01-25T09:00:00.0,298.4914,181.2787,99.3344,81.9444,456.2303,112.1372,8.471,103.6662,49.5682,1.0,2020-01-25 08:00:00,2020-01-25 09:00:00,0.0,positive_reference,False,False,True,False,0.618590049465271,112.1372,False
2020-01-25T09:00:00.0/2020-01-25T10:00:00.0,445.0498,306.5902,199.4243,107.1659,626.8926,163.4604,4.3788,159.0816,12.7286,1.0,2020-01-25 09:00:00,2020-01-25 10:00:00,-2.842170943040401e-14,positive_reference,False,False,True,False,0.533155984764027,163.4604,False
2020-01-25T10:00:00.0/2020-01-25T11:00:00.0,538.527,390.484,271.6134,118.8707,708.0586,289.6445,76.2051,213.4394,194.1386,1.0,2020-01-25 10:00:00,2020-01-25 11:00:00,0.0,positive_reference,False,False,True,False,0.7417576648467031,289.6445,False
2020-01-25T11:00:00.0/2020-01-25T12:00:00.0,572.5587,421.9303,300.5254,121.4048,737.3916,421.9303,300.5254,121.4048,737.3916,1.0,2020-01-25 11:00:00,2020-01-25 12:00:00,9.999999997489795e-05,positive_reference,False,False,False,False,1.0,421.9303,False
2020-01-25T12:00:00.0/2020-01-25T13:00:00.0,544.8311,397.0623,279.5589,117.5034,720.4666,397.0623,279.5589,117.5034,720.4666,1.0,2020-01-25 12:00:00,2020-01-25 13:00:00,0.0,positive_reference,False,False,False,False,1.0,397.0623,False
2020-01-25T13:00:00.0/2020-01-25T14:00:00.0,457.2393,318.5331,212.1891,106.344,649.7759,318.5331,212.1891,106.344,649.7759,1.0,2020-01-25 13:00:00,2020-01-25 14:00:00,0.0,positive_reference,False,False,False,False,1.0,318.5331,False
2020-01-25T14:00:00.0/2020-01-25T15:00:00.0,315.7582,196.8373,113.7775,83.0598,496.8023,196.8373,113.7775,83.0598,496.8023,1.0,2020-01-25 14:00:00,2020-01-25 15:00:00,0.0,positive_reference,False,False,False,False,1.0,196.8373,False
2020-01-25T15:00:00.0/2020-01-25T16:00:00.0,130.0358,60.6207,22.5283,38.0924,192.7517,60.6207,22.5283,38.0924,192.7517,0.6583,2020-01-25 15:00:00,2020-01-25 16:00:00,0.0,positive_reference,False,False,False,False,1.0,60.6207,False
2020-01-25T16:00:00.0/2020-01-25T17:00:00.0,1.4502,0.3629,0.0068,0.3561,0.0,0.3629,0.0068,0.3561,0.0,0.9417,2020-01-25 16:00:00,2020-01-25 17:00:00,0.0,positive_reference,False,False,False,False,1.0,0.3629,True
2020-01-25T17:00:00.0/2020-01-25T18:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-01-25 17:00:00,2020-01-25 18:00:00,0.0,nighttime,False,False,False,False,,,False
2020-01-25T18:00:00.0/2020-01-25T19:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-01-25 18:00:00,2020-01-25 19:00:00,0.0,nighttime,False,False,False,False,,,False
2020-01-25T19:00:00.0/2020-01-25T20:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-01-25 19:00:00,2020-01-25 20:00:00,0.0,nighttime,False,False,False,False,,,False
2020-01-25T20:00:00.0/2020-01-25T21:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-01-25 20:00:00,2020-01-25 21:00:00,0.0,nighttime,False,False,False,False,,,False
2020-01-25T21:00:00.0/2020-01-25T22:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-01-25 21:00:00,2020-01-25 22:00:00,0.0,nighttime,False,False,False,False,,,False
2020-01-25T22:00:00.0/2020-01-25T23:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-01-25 22:00:00,2020-01-25 23:00:00,0.0,nighttime,False,False,False,False,,,False
2020-01-25T23:00:00.0/2020-01-26T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-01-25 23:00:00,2020-01-26 00:00:00,0.0,nighttime,False,False,False,False,,,False
2020-01-26T00:00:00.0/2020-01-26T01:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-01-26 00:00:00,2020-01-26 01:00:00,0.0,nighttime,False,False,False,False,,,False
2020-01-26T01:00:00.0/2020-01-26T02:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-01-26 01:00:00,2020-01-26 02:00:00,0.0,nighttime,False,False,False,False,,,False
2020-01-26T02:00:00.0/2020-01-26T03:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-01-26 02:00:00,2020-01-26 03:00:00,0.0,nighttime,False,False,False,False,,,False
2020-01-26T03:00:00.0/2020-01-26T04:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-01-26 03:00:00,2020-01-26 04:00:00,0.0,nighttime,False,False,False,False,,,False
2020-01-26T04:00:00.0/2020-01-26T05:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-01-26 04:00:00,2020-01-26 05:00:00,0.0,nighttime,False,False,False,False,,,False
2020-01-26T05:00:00.0/2020-01-26T06:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-01-26 05:00:00,2020-01-26 06:00:00,0.0,nighttime,False,False,False,False,,,False
2020-01-26T06:00:00.0/2020-01-26T07:00:00.0,0.0787,0.0192,0.0028,0.0164,0.0,0.0129,0.0,0.0129,0.0,0.9917,2020-01-26 06:00:00,2020-01-26 07:00:00,0.0,positive_reference,False,False,False,False,0.6718750000000001,0.012900000000000002,True
2020-01-26T07:00:00.0/2020-01-26T08:00:00.0,112.846,56.8549,28.6292,28.2257,270.706,16.4591,0.0,16.4591,0.0,0.8417,2020-01-26 07:00:00,2020-01-26 08:00:00,0.0,positive_reference,False,False,False,False,0.2894930779932776,16.4591,False
2020-01-26T08:00:00.0/2020-01-26T09:00:00.0,302.8962,200.1177,139.0975,61.0202,634.9182,59.297,0.0011,59.2959,0.0042,1.0,2020-01-26 08:00:00,2020-01-26 09:00:00,-7.105427357601002e-15,positive_reference,False,False,False,False,0.2963106211994241,59.29699999999999,False
2020-01-26T09:00:00.0/2020-01-26T10:00:00.0,449.8343,327.2114,251.0732,76.1382,781.8467,273.554,181.25,92.3041,543.0783,1.0,2020-01-26 09:00:00,2020-01-26 10:00:00,-0.00010000000003174137,positive_reference,False,False,True,False,0.8360161045733735,273.554,False
2020-01-26T10:00:00.0/2020-01-26T11:00:00.0,543.6541,411.2119,327.9741,83.2377,846.9642,337.2979,218.6203,118.6775,560.4545,1.0,2020-01-26 10:00:00,2020-01-26 11:00:00,0.00010000000003174137,positive_reference,False,False,True,False,0.820253256289519,337.2979,False
2020-01-26T11:00:00.0/2020-01-26T12:00:00.0,577.968,442.5995,357.6923,84.9073,869.2723,203.2,29.2715,173.9285,71.5073,1.0,2020-01-26 11:00:00,2020-01-26 12:00:00,-2.842170943040401e-14,positive_reference,False,False,True,False,0.45910580558721825,203.2,False
2020-01-26T12:00:00.0/2020-01-26T13:00:00.0,550.4433,418.2374,336.2373,82.0001,857.7289,109.2135,0.0007,109.2128,0.002,1.0,2020-01-26 12:00:00,2020-01-26 13:00:00,0.0,positive_reference,False,False,True,False,0.26112801007274816,109.2135,False
2020-01-26T13:00:00.0/2020-01-26T14:00:00.0,462.9615,340.5196,266.2831,74.2365,806.2503,135.7392,0.9364,134.8028,2.7896,1.0,2020-01-26 13:00:00,2020-01-26 14:00:00,2.842170943040401e-14,positive_reference,False,False,True,False,0.3986237502922005,135.7392,False
2020-01-26T14:00:00.0/2020-01-26T15:00:00.0,321.4907,218.1211,158.3448,59.7763,684.0397,64.7275,0.0132,64.7143,0.0724,1.0,2020-01-26 14:00:00,2020-01-26 15:00:00,1.4210854715202004e-14,positive_reference,False,False,True,False,0.29675029146652937,64.7275,False
2020-01-26T15:00:00.0/2020-01-26T16:00:00.0,135.6782,73.0158,41.5002,31.5156,364.6996,15.5775,0.004,15.5735,0.025,0.6583,2020-01-26 15:00:00,2020-01-26 16:00:00,1.7763568394002505e-15,positive_reference,False,False,False,False,0.21334423508336553,15.5775,False
2020-01-26T16:00:00.0/2020-01-26T17:00:00.0,2.1842,0.6162,0.0506,0.5656,0.7864,0.097,0.0,0.097,0.0,0.925,2020-01-26 16:00:00,2020-01-26 17:00:00,0.0,positive_reference,False,False,False,False,0.15741642323920807,0.097,True
2020-01-26T17:00:00.0/2020-01-26T18:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-01-26 17:00:00,2020-01-26 18:00:00,0.0,nighttime,False,False,False,False,,,False
2020-01-26T18:00:00.0/2020-01-26T19:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-01-26 18:00:00,2020-01-26 19:00:00,0.0,nighttime,False,False,False,False,,,False
2020-01-26T19:00:00.0/2020-01-26T20:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-01-26 19:00:00,2020-01-26 20:00:00,0.0,nighttime,False,False,False,False,,,False
2020-01-26T20:00:00.0/2020-01-26T21:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-01-26 20:00:00,2020-01-26 21:00:00,0.0,nighttime,False,False,False,False,,,False
2020-01-26T21:00:00.0/2020-01-26T22:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-01-26 21:00:00,2020-01-26 22:00:00,0.0,nighttime,False,False,False,False,,,False
2020-01-26T22:00:00.0/2020-01-26T23:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-01-26 22:00:00,2020-01-26 23:00:00,0.0,nighttime,False,False,False,False,,,False
2020-01-26T23:00:00.0/2020-01-27T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-01-26 23:00:00,2020-01-27 00:00:00,0.0,nighttime,False,False,False,False,,,False
2020-01-27T00:00:00.0/2020-01-27T01:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-01-27 00:00:00,2020-01-27 01:00:00,0.0,nighttime,False,False,False,False,,,False
2020-01-27T01:00:00.0/2020-01-27T02:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-01-27 01:00:00,2020-01-27 02:00:00,0.0,nighttime,False,False,False,False,,,False
2020-01-27T02:00:00.0/2020-01-27T03:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-01-27 02:00:00,2020-01-27 03:00:00,0.0,nighttime,False,False,False,False,,,False
2020-01-27T03:00:00.0/2020-01-27T04:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-01-27 03:00:00,2020-01-27 04:00:00,0.0,nighttime,False,False,False,False,,,False
2020-01-27T04:00:00.0/2020-01-27T05:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-01-27 04:00:00,2020-01-27 05:00:00,0.0,nighttime,False,False,False,False,,,False
2020-01-27T05:00:00.0/2020-01-27T06:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-01-27 05:00:00,2020-01-27 06:00:00,0.0,nighttime,False,False,False,False,,,False
2020-01-27T06:00:00.0/2020-01-27T07:00:00.0,0.228,0.0571,0.0034,0.0537,0.0,0.0571,0.0034,0.0537,0.0,0.9833,2020-01-27 06:00:00,2020-01-27 07:00:00,0.0,positive_reference,False,False,False,False,1.0,0.0571,True
2020-01-27T07:00:00.0/2020-01-27T08:00:00.0,117.0105,64.7545,40.7279,24.0266,394.4374,64.7545,40.7279,24.0266,394.4374,0.8417,2020-01-27 07:00:00,2020-01-27 08:00:00,0.0,positive_reference,False,False,False,False,1.0,64.7545,False
2020-01-27T08:00:00.0/2020-01-27T09:00:00.0,307.4445,213.6245,165.029,48.5955,745.4351,213.6245,165.029,48.5955,745.4351,1.0,2020-01-27 08:00:00,2020-01-27 09:00:00,0.0,positive_reference,False,False,False,False,1.0,213.6245,False
2020-01-27T09:00:00.0/2020-01-27T10:00:00.0,454.7522,341.3572,280.8098,60.5475,865.4954,341.3572,280.8098,60.5475,865.4954,1.0,2020-01-27 09:00:00,2020-01-27 10:00:00,-0.00010000000003174137,positive_reference,False,False,False,False,1.0,341.3572,False
2020-01-27T10:00:00.0/2020-01-27T11:00:00.0,548.9025,424.7927,357.8977,66.895,915.355,424.7927,357.8977,66.895,915.355,1.0,2020-01-27 10:00:00,2020-01-27 11:00:00,5.684341886080802e-14,positive_reference,False,False,False,False,1.0,424.7927,False
2020-01-27T11:00:00.0/2020-01-27T12:00:00.0,583.4855,455.2359,385.9294,69.3065,928.8314,455.2359,385.9294,69.3065,928.8314,1.0,2020-01-27 11:00:00,2020-01-27 12:00:00,0.0,positive_reference,False,False,False,False,1.0,455.2359,False
2020-01-27T12:00:00.0/2020-01-27T13:00:00.0,556.1503,429.1679,359.9395,69.2285,908.4969,386.2757,295.9993,90.2764,739.4672,1.0,2020-01-27 12:00:00,2020-01-27 13:00:00,-5.684341886080802e-14,positive_reference,False,False,True,False,0.9000572969227195,386.2757,False
2020-01-27T13:00:00.0/2020-01-27T14:00:00.0,468.7659,349.3304,283.5672,65.7632,847.7134,171.4835,4.5979,166.8856,13.4672,1.0,2020-01-27 13:00:00,2020-01-27 14:00:00,-2.842170943040401e-14,positive_reference,False,False,True,False,0.49089200367331326,171.4835,False
2020-01-27T14:00:00.0/2020-01-27T15:00:00.0,327.2938,224.9581,169.3582,55.5999,718.7823,135.7989,1.2845,134.5144,5.0863,1.0,2020-01-27 14:00:00,2020-01-27 15:00:00,0.0,positive_reference,False,False,True,False,0.6036630821472977,135.7989,False
2020-01-27T15:00:00.0/2020-01-27T16:00:00.0,141.3823,77.5942,46.5789,31.0152,401.352,55.6247,0.6765,54.9481,5.9894,0.6583,2020-01-27 15:00:00,2020-01-27 16:00:00,0.00010000000000331966,positive_reference,False,False,True,False,0.7168667245747748,55.6247,False
2020-01-27T16:00:00.0/2020-01-27T17:00:00.0,3.0223,0.883,0.1124,0.7707,2.5438,0.6415,0.0018,0.6397,0.0405,0.9167,2020-01-27 16:00:00,2020-01-27 17:00:00,-1.1102230246251565e-16,positive_reference,False,False,False,False,0.7265005662514156,0.6415,True
2020-01-27T17:00:00.0/2020-01-27T18:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-01-27 17:00:00,2020-01-27 18:00:00,0.0,nighttime,False,False,False,False,,,False
2020-01-27T18:00:00.0/2020-01-27T19:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-01-27 18:00:00,2020-01-27 19:00:00,0.0,nighttime,False,False,False,False,,,False
2020-01-27T19:00:00.0/2020-01-27T20:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-01-27 19:00:00,2020-01-27 20:00:00,0.0,nighttime,False,False,False,False,,,False
2020-01-27T20:00:00.0/2020-01-27T21:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-01-27 20:00:00,2020-01-27 21:00:00,0.0,nighttime,False,False,False,False,,,False
2020-01-27T21:00:00.0/2020-01-27T22:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-01-27 21:00:00,2020-01-27 22:00:00,0.0,nighttime,False,False,False,False,,,False
2020-01-27T22:00:00.0/2020-01-27T23:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-01-27 22:00:00,2020-01-27 23:00:00,0.0,nighttime,False,False,False,False,,,False
2020-01-27T23:00:00.0/2020-01-28T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-01-27 23:00:00,2020-01-28 00:00:00,0.0,nighttime,False,False,False,False,,,False
