# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2015-01-01T00:00:00.0
# Date end (ISO 8601): 2025-01-02T00:00:00.0
# Latitude (positive North, ISO 19115): 46.8000
# Longitude (positive East, ISO 19115): 9.8300
# Altitude (m): 1610.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 1 h 0 min 0 s
# noValue: nan
# File generated on: 2026-09-04
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2015-07-21T22:00:00.0/2015-07-21T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-07-21T23:00:00.0/2015-07-22T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-07-22T00:00:00.0/2015-07-22T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-07-22T01:00:00.0/2015-07-22T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-07-22T02:00:00.0/2015-07-22T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-07-22T03:00:00.0/2015-07-22T04:00:00.0;0.9588;0.2064;0.0030;0.2034;0.0000;0.2064;0.0030;0.2034;0.0000;0.9583
2015-07-22T04:00:00.0/2015-07-22T05:00:00.0;125.8751;53.2080;21.3747;31.8333;174.6425;53.2080;21.3747;31.8333;174.6425;0.7167
2015-07-22T05:00:00.0/2015-07-22T06:00:00.0;344.5876;202.1835;124.0442;78.1393;463.0757;202.1835;124.0442;78.1393;463.0757;1.0000
2015-07-22T06:00:00.0/2015-07-22T07:00:00.0;562.6110;380.1219;270.4065;109.7154;630.0597;380.1219;270.4065;109.7154;630.0597;1.0000
2015-07-22T07:00:00.0/2015-07-22T08:00:00.0;765.0780;554.1465;422.4450;131.7014;726.7905;553.3611;420.8473;132.5138;724.3218;1.0000
2015-07-22T08:00:00.0/2015-07-22T09:00:00.0;938.1783;705.8834;558.5434;147.3400;784.6949;593.1781;338.6637;254.5144;482.4476;1.0000
2015-07-22T09:00:00.0/2015-07-22T10:00:00.0;1070.1008;822.2800;663.6360;158.6440;817.8405;682.6169;396.9004;285.7166;485.9068;1.0000
2015-07-22T10:00:00.0/2015-07-22T11:00:00.0;1151.8390;894.2025;727.7492;166.4532;833.3843;791.7736;496.7916;294.9820;570.6043;1.0000
2015-07-22T11:00:00.0/2015-07-22T12:00:00.0;1177.8059;916.1575;745.2716;170.8860;834.6719;790.8418;447.9394;342.9024;501.5173;1.0000
2015-07-22T12:00:00.0/2015-07-22T13:00:00.0;1146.2161;886.5535;714.4780;172.0755;822.1573;535.3489;115.2789;420.0701;131.9934;1.0000
2015-07-22T13:00:00.0/2015-07-22T14:00:00.0;1059.2070;807.5327;638.0381;169.4946;794.2686;417.5734;57.1259;360.4475;70.2896;1.0000
2015-07-22T14:00:00.0/2015-07-22T15:00:00.0;922.6949;684.8672;522.9913;161.8758;746.8306;172.9224;1.0551;171.8672;1.4619;1.0000
2015-07-22T15:00:00.0/2015-07-22T16:00:00.0;745.9703;529.7528;385.7142;144.0386;680.4506;225.6580;36.8900;188.7680;69.8465;1.0000
2015-07-22T16:00:00.0/2015-07-22T17:00:00.0;541.0658;355.8787;240.4163;115.4624;581.9564;171.1450;17.0172;154.1278;37.6719;1.0000
2015-07-22T17:00:00.0/2015-07-22T18:00:00.0;321.9347;180.9867;103.3959;77.5909;410.7747;18.8092;0.0000;18.8092;0.0000;1.0000
2015-07-22T18:00:00.0/2015-07-22T19:00:00.0;103.5013;40.7752;14.1371;26.6381;126.2617;5.0052;0.0000;5.0052;0.0000;0.7833
2015-07-22T19:00:00.0/2015-07-22T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-07-22T20:00:00.0/2015-07-22T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-07-22T21:00:00.0/2015-07-22T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-07-22T22:00:00.0/2015-07-22T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-07-22T23:00:00.0/2015-07-23T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-07-23T00:00:00.0/2015-07-23T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-07-23T01:00:00.0/2015-07-23T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-07-23T02:00:00.0/2015-07-23T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-07-23T03:00:00.0/2015-07-23T04:00:00.0;0.6351;0.1329;0.0020;0.1309;0.0000;0.0836;0.0001;0.0835;0.0000;0.9667
2015-07-23T04:00:00.0/2015-07-23T05:00:00.0;122.3483;50.0966;18.5259;31.5706;151.9224;31.5749;0.7654;30.8095;6.0753;0.5917
2015-07-23T05:00:00.0/2015-07-23T06:00:00.0;341.3731;199.2285;120.2545;78.9741;451.3239;142.0848;37.3999;104.6849;131.7843;1.0000
2015-07-23T06:00:00.0/2015-07-23T07:00:00.0;559.7179;380.6318;272.9784;107.6534;639.0971;356.5708;235.0094;121.5614;549.2731;1.0000
2015-07-23T07:00:00.0/2015-07-23T08:00:00.0;762.4929;557.4125;432.3723;125.0403;746.3646;484.7553;292.3483;192.4070;507.1159;1.0000
2015-07-23T08:00:00.0/2015-07-23T09:00:00.0;935.8664;711.6295;576.8816;134.7479;812.5164;602.1610;342.3544;259.8067;481.9922;1.0000
2015-07-23T09:00:00.0/2015-07-23T10:00:00.0;1068.0081;830.4114;691.0463;139.3650;853.3771;786.6914;583.5328;203.1586;719.7023;1.0000
2015-07-23T10:00:00.0/2015-07-23T11:00:00.0;1149.8960;904.7338;764.4333;140.3004;876.9941;820.1169;548.4816;271.6353;630.7755;1.0000
2015-07-23T11:00:00.0/2015-07-23T12:00:00.0;1175.9326;928.9150;790.6082;138.3068;887.0144;905.9915;727.8059;178.1856;816.5177;1.0000
2015-07-23T12:00:00.0/2015-07-23T13:00:00.0;1144.3270;900.6290;765.2599;135.3690;882.2340;874.1683;704.0179;170.1504;809.9847;1.0000
2015-07-23T13:00:00.0/2015-07-23T14:00:00.0;1057.2178;822.0846;690.7024;131.3822;861.7008;283.5615;36.9423;246.6192;44.2606;1.0000
2015-07-23T14:00:00.0/2015-07-23T15:00:00.0;920.5271;699.8755;575.6461;124.2294;824.3556;148.5558;0.5954;147.9604;0.8800;1.0000
2015-07-23T15:00:00.0/2015-07-23T16:00:00.0;743.5579;543.3037;429.6082;113.6955;760.4985;38.3479;0.0000;38.3479;0.0000;1.0000
2015-07-23T16:00:00.0/2015-07-23T17:00:00.0;538.3589;365.6106;268.3556;97.2550;653.0842;188.0973;46.5922;141.5051;124.6321;1.0000
2015-07-23T17:00:00.0/2015-07-23T18:00:00.0;318.9038;185.9195;115.9662;69.9533;465.3325;158.0413;66.2953;91.7461;280.0182;1.0000
2015-07-23T18:00:00.0/2015-07-23T19:00:00.0;100.1994;41.1288;16.1666;24.9622;148.3142;36.4469;9.1096;27.3374;94.4880;0.7917
2015-07-23T19:00:00.0/2015-07-23T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-07-23T20:00:00.0/2015-07-23T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-07-23T21:00:00.0/2015-07-23T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-07-23T22:00:00.0/2015-07-23T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-07-23T23:00:00.0/2015-07-24T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-07-24T00:00:00.0/2015-07-24T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-07-24T01:00:00.0/2015-07-24T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-07-24T02:00:00.0/2015-07-24T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-07-24T03:00:00.0/2015-07-24T04:00:00.0;0.3743;0.0770;0.0009;0.0761;0.0000;0.0770;0.0009;0.0761;0.0000;0.9750
2015-07-24T04:00:00.0/2015-07-24T05:00:00.0;118.7596;49.2174;19.1430;30.0744;160.4635;47.7480;16.2402;31.5078;141.7641;0.7167
2015-07-24T05:00:00.0/2015-07-24T06:00:00.0;338.1052;196.5643;119.4969;77.0675;453.9656;149.3006;32.6105;116.6901;138.6316;1.0000
2015-07-24T06:00:00.0/2015-07-24T07:00:00.0;556.7773;374.8571;266.8733;107.9838;628.2571;240.9113;43.4403;197.4710;95.9182;1.0000
2015-07-24T07:00:00.0/2015-07-24T08:00:00.0;759.8633;550.0634;422.2477;127.8156;731.5734;521.3073;353.8881;167.4192;604.9441;1.0000
2015-07-24T08:00:00.0/2015-07-24T09:00:00.0;933.5099;703.1934;562.5784;140.6150;794.5385;551.4036;205.4354;345.9681;297.8099;1.0000
2015-07-24T09:00:00.0/2015-07-24T10:00:00.0;1065.8674;819.5762;667.1957;152.3805;825.8555;693.4391;381.5269;311.9122;463.7059;1.0000
2015-07-24T10:00:00.0/2015-07-24T11:00:00.0;1147.8989;890.0043;725.3647;164.6396;833.8317;821.2479;556.3869;264.8610;640.6788;1.0000
2015-07-24T11:00:00.0/2015-07-24T12:00:00.0;1173.9965;910.4313;736.5737;173.8576;827.9027;874.4986;632.8297;241.6689;711.2401;1.0000
2015-07-24T12:00:00.0/2015-07-24T13:00:00.0;1142.3646;879.4302;700.0344;179.3959;808.5121;629.9515;227.8270;402.1246;260.6154;1.0000
2015-07-24T13:00:00.0/2015-07-24T14:00:00.0;1055.1434;799.1010;618.9611;180.1399;773.6939;290.6650;9.3058;281.3592;11.3467;1.0000
2015-07-24T14:00:00.0/2015-07-24T15:00:00.0;918.2623;675.0624;501.2274;173.8349;719.3226;146.8546;0.3799;146.4747;0.5770;1.0000
2015-07-24T15:00:00.0/2015-07-24T16:00:00.0;741.0369;518.6202;362.9881;155.6321;644.5439;339.6955;93.9739;245.7216;171.1759;1.0000
2015-07-24T16:00:00.0/2015-07-24T17:00:00.0;535.5334;343.9182;219.0029;124.9153;534.9930;61.3058;2.9434;58.3624;6.1740;1.0000
2015-07-24T17:00:00.0/2015-07-24T18:00:00.0;315.7458;169.9995;87.7828;82.2166;353.4260;100.2191;42.1338;58.0853;195.8054;1.0000
2015-07-24T18:00:00.0/2015-07-24T19:00:00.0;96.8318;35.9145;10.4114;25.5031;95.4754;35.9145;10.4114;25.5031;95.4754;0.8000
2015-07-24T19:00:00.0/2015-07-24T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-07-24T20:00:00.0/2015-07-24T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-07-24T21:00:00.0/2015-07-24T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-07-24T22:00:00.0/2015-07-24T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-07-24T23:00:00.0/2015-07-25T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-07-25T00:00:00.0/2015-07-25T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-07-25T01:00:00.0/2015-07-25T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-07-25T02:00:00.0/2015-07-25T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-07-25T03:00:00.0/2015-07-25T04:00:00.0;0.1796;0.0364;0.0009;0.0355;0.0000;0.0364;0.0009;0.0355;0.0000;0.9833
2015-07-25T04:00:00.0/2015-07-25T05:00:00.0;115.1107;47.9414;18.8177;29.1237;159.5006;47.9414;18.8177;29.1237;159.5006;0.7167
2015-07-25T05:00:00.0/2015-07-25T06:00:00.0;334.7852;198.4413;125.5733;72.8679;480.6500;146.0223;54.1411;91.8813;241.6012;1.0000
2015-07-25T06:00:00.0/2015-07-25T07:00:00.0;553.7901;380.6921;283.6674;97.0247;671.7210;217.6150;30.4198;187.1952;66.7457;1.0000
2015-07-25T07:00:00.0/2015-07-25T08:00:00.0;757.1898;558.2462;446.4184;111.8278;776.4006;532.4335;400.9566;131.4769;688.7841;1.0000
2015-07-25T08:00:00.0/2015-07-25T09:00:00.0;931.1088;713.6622;593.6030;120.0591;840.6918;631.5571;421.3317;210.2254;606.8165;1.0000
2015-07-25T09:00:00.0/2015-07-25T10:00:00.0;1063.6786;834.5378;713.0477;121.4901;884.4129;669.7607;404.2821;265.4786;492.6588;1.0000
2015-07-25T10:00:00.0/2015-07-25T11:00:00.0;1145.8472;911.3772;794.4443;116.9329;914.9627;810.8494;548.5914;262.2581;633.5161;1.0000
2015-07-25T11:00:00.0/2015-07-25T12:00:00.0;1171.9968;937.9935;828.2079;109.7856;932.6729;753.6241;429.7318;323.8924;483.8650;1.0000
2015-07-25T12:00:00.0/2015-07-25T13:00:00.0;1140.3282;911.8421;806.9955;104.8466;933.9850;618.0752;243.0568;375.0184;281.2678;1.0000
2015-07-25T13:00:00.0/2015-07-25T14:00:00.0;1052.9833;834.9146;732.7668;102.1478;918.2699;227.3735;22.3392;205.0343;29.0745;1.0000
2015-07-25T14:00:00.0/2015-07-25T15:00:00.0;915.8998;713.7057;616.5032;97.2026;887.8275;281.6384;32.0165;249.6219;43.8152;1.0000
2015-07-25T15:00:00.0/2015-07-25T16:00:00.0;738.4070;557.9308;469.4320;88.4988;837.7059;83.2331;0.0436;83.1896;0.0818;1.0000
2015-07-25T16:00:00.0/2015-07-25T17:00:00.0;532.5890;380.2742;305.3395;74.9347;752.9044;71.4372;0.0079;71.4292;0.0213;1.0000
2015-07-25T17:00:00.0/2015-07-25T18:00:00.0;312.4612;197.7567;142.8535;54.9032;589.8490;55.5362;0.0179;55.5183;0.0621;1.0000
2015-07-25T18:00:00.0/2015-07-25T19:00:00.0;93.4054;43.5776;22.8786;20.6989;223.6998;21.8461;0.0001;21.8460;0.0016;0.8083
2015-07-25T19:00:00.0/2015-07-25T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-07-25T20:00:00.0/2015-07-25T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-07-25T21:00:00.0/2015-07-25T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-07-25T22:00:00.0/2015-07-25T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-07-25T23:00:00.0/2015-07-26T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-07-26T00:00:00.0/2015-07-26T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-07-26T01:00:00.0/2015-07-26T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-07-26T02:00:00.0/2015-07-26T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-07-26T03:00:00.0/2015-07-26T04:00:00.0;0.0539;0.0122;0.0022;0.0100;0.0000;0.0122;0.0022;0.0100;0.0000;0.9917
2015-07-26T04:00:00.0/2015-07-26T05:00:00.0;111.4029;55.4119;31.6861;23.7259;285.2475;52.5459;26.5706;25.9754;251.0751;0.7167
2015-07-26T05:00:00.0/2015-07-26T06:00:00.0;331.4142;220.3159;168.4463;51.8696;657.9951;166.6302;68.3853;98.2450;269.2106;1.0000
2015-07-26T06:00:00.0/2015-07-26T07:00:00.0;550.7571;407.1285;340.2193;66.9092;812.3511;334.1603;183.3077;150.8526;433.6262;1.0000
2015-07-26T07:00:00.0/2015-07-26T08:00:00.0;754.4725;584.5483;505.4070;79.1414;883.1702;529.4680;353.9644;175.5036;618.7156;1.0000
2015-07-26T08:00:00.0/2015-07-26T09:00:00.0;928.6631;737.8367;649.2137;88.6229;922.4227;719.6338;590.9637;128.6701;835.0215;1.0000
2015-07-26T09:00:00.0/2015-07-26T10:00:00.0;1061.4413;854.7783;760.1718;94.6065;945.2364;827.2588;659.8151;167.4436;820.2168;1.0000
2015-07-26T10:00:00.0/2015-07-26T11:00:00.0;1143.7404;926.2655;829.0817;97.1839;956.8812;786.5624;400.4560;386.1065;464.1952;1.0000
2015-07-26T11:00:00.0/2015-07-26T12:00:00.0;1169.9331;947.3299;849.2034;98.1265;958.1943;715.9560;306.1679;409.7881;345.2640;1.0000
2015-07-26T12:00:00.0/2015-07-26T13:00:00.0;1138.2170;915.6526;816.0922;99.5604;946.4106;478.5864;83.0430;395.5434;95.4781;1.0000
2015-07-26T13:00:00.0/2015-07-26T14:00:00.0;1050.7368;833.3829;732.5063;100.8766;919.9932;367.6185;22.2982;345.3203;28.1983;1.0000
2015-07-26T14:00:00.0/2015-07-26T15:00:00.0;913.4393;707.3987;607.9229;99.4759;877.8157;272.4046;12.1167;260.2879;17.9444;1.0000
2015-07-26T15:00:00.0/2015-07-26T16:00:00.0;735.6679;547.9968;454.0973;93.8995;813.1074;179.0507;3.4256;175.6251;5.7754;1.0000
2015-07-26T16:00:00.0/2015-07-26T17:00:00.0;529.5257;368.4030;286.2744;82.1286;709.1377;126.0860;8.8959;117.1901;19.7213;1.0000
2015-07-26T17:00:00.0/2015-07-26T18:00:00.0;309.0500;186.3231;125.7475;60.5756;521.8533;86.0523;4.5555;81.4969;23.5255;1.0000
2015-07-26T18:00:00.0/2015-07-26T19:00:00.0;89.9271;38.5712;17.3771;21.1941;169.8601;16.1118;0.5092;15.6026;3.6420;0.8167
2015-07-26T19:00:00.0/2015-07-26T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-07-26T20:00:00.0/2015-07-26T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-07-26T21:00:00.0/2015-07-26T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-07-26T22:00:00.0/2015-07-26T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-07-26T23:00:00.0/2015-07-27T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-07-27T00:00:00.0/2015-07-27T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-07-27T01:00:00.0/2015-07-27T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-07-27T02:00:00.0/2015-07-27T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-07-27T03:00:00.0/2015-07-27T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-07-27T04:00:00.0/2015-07-27T05:00:00.0;107.6378;46.6566;20.5016;26.1551;182.6256;46.6566;20.5016;26.1551;182.6256;0.7167
2015-07-27T05:00:00.0/2015-07-27T06:00:00.0;327.9932;199.2262;131.0728;68.1534;513.8311;158.3833;61.0066;97.3767;266.2325;1.0000
2015-07-27T06:00:00.0/2015-07-27T07:00:00.0;547.6790;384.4104;293.9998;90.4106;703.9271;249.9912;45.4766;204.5146;112.2084;1.0000
2015-07-27T07:00:00.0/2015-07-27T08:00:00.0;751.7121;566.6074;468.0869;98.5205;820.2302;363.4321;111.0016;252.4305;188.7688;1.0000
2015-07-27T08:00:00.0/2015-07-27T09:00:00.0;926.1730;726.0439;627.1037;98.9402;893.1626;426.1789;87.5553;338.6236;124.6454;1.0000
2015-07-27T09:00:00.0/2015-07-27T10:00:00.0;1059.1554;848.8006;751.2327;97.5679;936.2322;565.6942;188.4402;377.2540;237.3408;1.0000
2015-07-27T10:00:00.0/2015-07-27T11:00:00.0;1141.5779;925.4212;829.3115;96.1098;959.1186;589.7466;166.6066;423.1399;191.8948;1.0000
2015-07-27T11:00:00.0/2015-07-27T12:00:00.0;1167.8047;951.3505;858.5507;92.7998;970.7142;831.8249;551.3133;280.5116;623.5236;1.0000
2015-07-27T12:00:00.0/2015-07-27T13:00:00.0;1136.0304;923.9713;834.6147;89.3565;970.0154;913.0120;800.6658;112.3462;930.9848;1.0000
2015-07-27T13:00:00.0/2015-07-27T14:00:00.0;1048.4033;845.3931;759.5723;85.8208;956.4490;802.4500;656.3029;146.1471;830.3008;1.0000
2015-07-27T14:00:00.0/2015-07-27T15:00:00.0;910.8801;722.3421;641.6741;80.6680;929.6450;700.0633;588.3716;111.6917;848.4158;1.0000
2015-07-27T15:00:00.0/2015-07-27T16:00:00.0;732.8193;564.3796;490.5592;73.8204;882.5358;517.9750;394.1151;123.8599;703.0941;1.0000
2015-07-27T16:00:00.0/2015-07-27T17:00:00.0;526.3435;384.1027;320.1530;63.9497;799.3740;274.0726;110.4611;163.6115;259.8426;1.0000
2015-07-27T17:00:00.0/2015-07-27T18:00:00.0;305.5128;198.7436;150.6759;48.0677;637.1291;116.8861;9.7783;107.1078;40.1902;1.0000
2015-07-27T18:00:00.0/2015-07-27T19:00:00.0;86.3751;41.8219;23.7864;18.0355;242.8745;33.0474;6.9897;26.0577;76.0751;0.7083
2015-07-27T19:00:00.0/2015-07-27T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-07-27T20:00:00.0/2015-07-27T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-07-27T21:00:00.0/2015-07-27T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-07-27T22:00:00.0/2015-07-27T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-07-27T23:00:00.0/2015-07-28T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-07-28T00:00:00.0/2015-07-28T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-07-28T01:00:00.0/2015-07-28T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-07-28T02:00:00.0/2015-07-28T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-07-28T03:00:00.0/2015-07-28T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-07-28T04:00:00.0/2015-07-28T05:00:00.0;103.8371;46.3095;21.5087;24.8008;195.9986;46.3095;21.5087;24.8008;195.9986;0.7250
2015-07-28T05:00:00.0/2015-07-28T06:00:00.0;324.5231;199.2428;134.3531;64.8897;533.4530;170.7452;90.4315;80.3136;356.6611;1.0000
2015-07-28T06:00:00.0/2015-07-28T07:00:00.0;544.5562;381.0092;292.1808;88.8285;704.4888;351.2696;221.7671;129.5025;540.9814;1.0000
2015-07-28T07:00:00.0/2015-07-28T08:00:00.0;748.9086;557.9125;454.4142;103.4984;799.7615;448.5336;185.6342;262.8995;333.0287;1.0000
2015-07-28T08:00:00.0/2015-07-28T09:00:00.0;923.6384;711.8530;599.0855;112.7675;855.9669;478.6406;148.7135;329.9271;217.6170;1.0000
2015-07-28T09:00:00.0/2015-07-28T10:00:00.0;1056.8204;830.5202;713.1491;117.3711;890.9271;447.6038;85.6133;361.9904;107.9729;1.0000
2015-07-28T10:00:00.0/2015-07-28T11:00:00.0;1139.3594;904.8100;786.7902;118.0199;911.9206;562.9022;117.1885;445.7137;134.8480;1.0000
2015-07-28T11:00:00.0/2015-07-28T12:00:00.0;1165.6110;928.7266;812.3561;116.3706;920.4156;706.8881;287.8297;419.0583;326.0880;1.0000
2015-07-28T12:00:00.0/2015-07-28T13:00:00.0;1133.7676;900.2763;786.4636;113.8127;916.0612;815.2856;554.2678;261.0178;648.8680;1.0000
